Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2020-07-27 14:11:19,"Upper Body",2h 27m,"Overhead Press (Smith Machine)",1,95.0,4,0,0,"","",
2020-07-27 14:11:19,"Upper Body",2h 27m,"Overhead Press (Smith Machine)",2,115.0,4,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Overhead Press (Smith Machine)",3,115.0,4,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Overhead Press (Smith Machine)",4,115.0,4,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Lat Pulldown - Wide Grip (Cable)",1,130.0,6,0,0,"",,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Lat Pulldown - Wide Grip (Cable)",2,130.0,6,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Lat Pulldown - Wide Grip (Cable)",3,130.0,6,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Bench Press (Smith Machine)",1,160.0,5,0,0,"",,10
2020-07-27 14:11:19,"Upper Body",2h 27m,"Bench Press (Smith Machine)",2,149.99999999999997,5,0,0,,,10
2020-07-27 14:11:19,"Upper Body",2h 27m,"Bench Press (Smith Machine)",3,140.0,4,0,0,,,10
2020-07-27 14:11:19,"Upper Body",2h 27m,"Seated Wide-Grip Row (Cable)",1,115.0,12,0,0,"",,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Seated Wide-Grip Row (Cable)",2,100.0,12,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Seated Wide-Grip Row (Cable)",3,100.0,12,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Lateral Raise (Dumbbell)",1,40.0,15,0,0,"",,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Lateral Raise (Dumbbell)",2,40.0,15,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Lateral Raise (Dumbbell)",3,40.0,15,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Face Pull (Cable)",1,40.0,20,0,0,"",,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Face Pull (Cable)",2,40.0,20,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Bicep Curl (Dumbbell)",1,25.0,24,0,0,"",,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Bicep Curl (Dumbbell)",2,25.0,24,0,0,,,
2020-07-27 14:11:19,"Upper Body",2h 27m,"Bicep Curl (Dumbbell)",3,25.0,24,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Squat (Smith Machine)",1,95.0,5,0,0,"","",
2020-07-28 14:29:41,"Lower Body",1h 18m,"Squat (Smith Machine)",2,135.0,5,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Squat (Smith Machine)",3,185.00000000000003,3,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Squat (Smith Machine)",4,225.0,4,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Squat (Smith Machine)",5,225.0,4,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Squat (Smith Machine)",6,225.0,4,0,0,,,8.5
2020-07-28 14:29:41,"Lower Body",1h 18m,"Deadlift (Smith Machine)",1,115.0,5,0,0,"",,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Deadlift (Smith Machine)",2,155.0,5,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Deadlift (Smith Machine)",3,205.0,3,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Deadlift (Smith Machine)",4,255.0,2,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Deadlift (Smith Machine)",5,245.00000000000003,3,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Deadlift (Smith Machine)",6,245.00000000000003,1,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Lunge (Dumbbell)",1,100.0,16,0,0,"",,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Lunge (Dumbbell)",2,100.0,16,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Lunge (Dumbbell)",3,100.0,16,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Leg Extension (Machine)",1,125.0,10,0,0,"",,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Leg Extension (Machine)",2,125.0,10,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Leg Extension (Machine)",3,125.0,10,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Lying Leg Curl (Machine)",1,100.0,20,0,0,"",,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Calf Press on Leg Press",1,380.0,25,0,0,"",,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Calf Press on Leg Press",2,380.0,25,0,0,,,
2020-07-28 14:29:41,"Lower Body",1h 18m,"Calf Press on Leg Press",3,380.0,25,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Overhead Press (Smith Machine)",1,65.0,5,0,0,"","",
2020-07-29 14:35:58,"Upper Body",2h 15m,"Overhead Press (Smith Machine)",2,74.99999999999999,5,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Overhead Press (Smith Machine)",3,95.0,3,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Overhead Press (Smith Machine)",4,115.0,4,0,0,,,9.5
2020-07-29 14:35:58,"Upper Body",2h 15m,"Overhead Press (Smith Machine)",5,115.0,4,0,0,,,9
2020-07-29 14:35:58,"Upper Body",2h 15m,"Overhead Press (Smith Machine)",6,115.0,4,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Overhead Press (Smith Machine)",7,115.0,4,0,0,,,9.5
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lat Pulldown - Wide Grip (Cable)",1,50.00000000000001,5,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lat Pulldown - Wide Grip (Cable)",2,80.0,5,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lat Pulldown - Wide Grip (Cable)",3,100.00000000000001,3,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lat Pulldown - Wide Grip (Cable)",4,130.0,6,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lat Pulldown - Wide Grip (Cable)",5,130.0,6,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lat Pulldown - Wide Grip (Cable)",6,130.0,6,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bench Press (Smith Machine)",1,65.0,5,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bench Press (Smith Machine)",2,95.0,5,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bench Press (Smith Machine)",3,125.0,3,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bench Press (Smith Machine)",4,155.0,8,0,0,,,10
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bench Press (Smith Machine)",5,155.0,6,0,0,,,10
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bench Press (Smith Machine)",6,155.0,6,0,0,,,9.5
2020-07-29 14:35:58,"Upper Body",2h 15m,"Seated Wide-Grip Row (Cable)",1,50.00000000000001,5,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Seated Wide-Grip Row (Cable)",2,70.0,5,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Seated Wide-Grip Row (Cable)",3,90.0,3,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Seated Wide-Grip Row (Cable)",4,115.0,12,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Seated Wide-Grip Row (Cable)",5,100.0,12,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Seated Wide-Grip Row (Cable)",6,100.0,12,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lateral Raise (Dumbbell)",1,40.0,15,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lateral Raise (Dumbbell)",2,40.0,15,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Lateral Raise (Dumbbell)",3,40.0,15,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Cable Crossover",1,100.0,16,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Cable Crossover",2,100.0,16,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Face Pull (Cable)",1,60.0,20,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Face Pull (Cable)",2,60.0,20,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bicep Curl (Dumbbell)",1,25.0,20,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bicep Curl (Dumbbell)",2,25.0,20,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Bicep Curl (Dumbbell)",3,25.0,20,0,0,,,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Shrug (Dumbbell)",1,140.0,10,0,0,"",,
2020-07-29 14:35:58,"Upper Body",2h 15m,"Shrug (Dumbbell)",2,140.0,10,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Squat (Smith Machine)",1,225.0,4,0,0,"","",9.5
2020-07-30 12:57:18,"Lower Body",1h 6m,"Squat (Smith Machine)",2,225.0,4,0,0,,,9.5
2020-07-30 12:57:18,"Lower Body",1h 6m,"Squat (Smith Machine)",3,225.0,4,0,0,,,9.5
2020-07-30 12:57:18,"Lower Body",1h 6m,"Deadlift (Smith Machine)",1,255.0,4,0,0,"",,9
2020-07-30 12:57:18,"Lower Body",1h 6m,"Deadlift (Smith Machine)",2,245.00000000000003,3,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Deadlift (Smith Machine)",3,215.0,4,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Lunge (Dumbbell)",1,110.0,16,0,0,"",,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Lunge (Dumbbell)",2,110.0,16,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Lunge (Dumbbell)",3,110.0,16,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Leg Extension (Machine)",1,125.0,10,0,0,"",,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Leg Extension (Machine)",2,125.0,10,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Leg Extension (Machine)",3,125.0,10,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Lying Leg Curl (Machine)",1,95.0,20,0,0,"",,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Lying Leg Curl (Machine)",2,95.0,20,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Calf Press on Leg Press",1,430.0,20,0,0,"",,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Calf Press on Leg Press",2,430.0,20,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Calf Press on Leg Press",3,430.0,30,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Cable Crunch",1,110.0,15,0,0,"",,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Cable Crunch",2,110.0,15,0,0,,,
2020-07-30 12:57:18,"Lower Body",1h 6m,"Cable Crunch",3,110.0,15,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Overhead Press (Smith Machine)",1,125.0,4,0,0,"","",9
2020-08-03 15:09:40,"Upper Body",47m,"Overhead Press (Smith Machine)",2,125.0,4,0,0,,,8.5
2020-08-03 15:09:40,"Upper Body",47m,"Overhead Press (Smith Machine)",3,125.0,3,0,0,,,10
2020-08-03 15:09:40,"Upper Body",47m,"Lat Pulldown - Wide Grip (Cable)",1,130.0,6,0,0,"",,
2020-08-03 15:09:40,"Upper Body",47m,"Lat Pulldown - Wide Grip (Cable)",2,130.0,6,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Lat Pulldown - Wide Grip (Cable)",3,130.0,6,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Bench Press (Smith Machine)",1,155.0,10,0,0,"",,9.5
2020-08-03 15:09:40,"Upper Body",47m,"Bench Press (Smith Machine)",2,155.0,9,0,0,,,10
2020-08-03 15:09:40,"Upper Body",47m,"Seated Wide-Grip Row (Cable)",1,120.0,12,0,0,"",,
2020-08-03 15:09:40,"Upper Body",47m,"Seated Wide-Grip Row (Cable)",2,120.0,12,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Seated Wide-Grip Row (Cable)",3,120.0,12,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Lateral Raise (Dumbbell)",1,40.0,15,0,0,"",,
2020-08-03 15:09:40,"Upper Body",47m,"Lateral Raise (Dumbbell)",2,40.0,12,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Lateral Raise (Dumbbell)",3,40.0,12,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Cable Crossover",1,100.0,16,0,0,"",,
2020-08-03 15:09:40,"Upper Body",47m,"Cable Crossover",2,100.0,16,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Face Pull (Cable)",1,60.0,20,0,0,"",,
2020-08-03 15:09:40,"Upper Body",47m,"Face Pull (Cable)",2,60.0,20,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Bicep Curl (Dumbbell)",1,25.0,20,0,0,"",,
2020-08-03 15:09:40,"Upper Body",47m,"Bicep Curl (Dumbbell)",2,25.0,20,0,0,,,
2020-08-03 15:09:40,"Upper Body",47m,"Bicep Curl (Dumbbell)",3,25.0,20,0,0,,,
2020-08-04 14:17:13,"Lower Body",40m,"Squat (Smith Machine)",1,225.0,4,0,0,"","",8.5
2020-08-04 14:17:13,"Lower Body",40m,"Squat (Smith Machine)",2,225.0,4,0,0,,,8.5
2020-08-04 14:17:13,"Lower Body",40m,"Squat (Smith Machine)",3,225.0,6,0,0,,,7.5
2020-08-04 14:17:13,"Lower Body",40m,"Deadlift (Smith Machine)",1,205.0,6,0,0,"",,6
2020-08-04 14:17:13,"Lower Body",40m,"Deadlift (Smith Machine)",2,205.0,6,0,0,,,
2020-08-04 14:17:13,"Lower Body",40m,"Deadlift (Smith Machine)",3,205.0,8,0,0,,,
2020-08-04 14:17:13,"Lower Body",40m,"Lunge (Dumbbell)",1,110.0,16,0,0,"",,
2020-08-04 14:17:13,"Lower Body",40m,"Lunge (Dumbbell)",2,110.0,16,0,0,,,
2020-08-04 14:17:13,"Lower Body",40m,"Lunge (Dumbbell)",3,110.0,16,0,0,,,
2020-08-04 14:17:13,"Lower Body",40m,"Leg Extension (Machine)",1,130.0,10,0,0,"",,
2020-08-04 14:17:13,"Lower Body",40m,"Leg Extension (Machine)",2,130.0,10,0,0,,,
2020-08-04 14:17:13,"Lower Body",40m,"Leg Extension (Machine)",3,130.0,10,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Overhead Press (Smith Machine)",1,125.0,3,0,0,"","",9.5
2020-08-05 12:32:08,"Upper Body",1h 18m,"Overhead Press (Smith Machine)",2,115.0,4,0,0,,,8.5
2020-08-05 12:32:08,"Upper Body",1h 18m,"Overhead Press (Smith Machine)",3,115.0,4,0,0,,,9
2020-08-05 12:32:08,"Upper Body",1h 18m,"Overhead Press (Smith Machine)",4,115.0,4,0,0,,,9.5
2020-08-05 12:32:08,"Upper Body",1h 18m,"Lat Pulldown - Wide Grip (Cable)",1,130.0,6,0,0,"",,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Lat Pulldown - Wide Grip (Cable)",2,130.0,6,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Lat Pulldown - Wide Grip (Cable)",3,130.0,6,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Bench Press (Smith Machine)",1,155.0,10,0,0,"",,9.5
2020-08-05 12:32:08,"Upper Body",1h 18m,"Bench Press (Smith Machine)",2,155.0,10,0,0,,,10
2020-08-05 12:32:08,"Upper Body",1h 18m,"Seated Wide-Grip Row (Cable)",1,120.0,12,0,0,"",,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Seated Wide-Grip Row (Cable)",2,120.0,12,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Seated Wide-Grip Row (Cable)",3,120.0,12,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Lateral Raise (Dumbbell)",1,40.0,12,0,0,"",,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Lateral Raise (Dumbbell)",2,40.0,12,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Lateral Raise (Dumbbell)",3,40.0,12,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Cable Crossover",1,120.0,16,0,0,"",,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Cable Crossover",2,120.0,16,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Face Pull (Cable)",1,70.0,20,0,0,"",,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Face Pull (Cable)",2,70.0,20,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Bicep Curl (Dumbbell)",1,25.0,24,0,0,"",,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Bicep Curl (Dumbbell)",2,25.0,24,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Bicep Curl (Dumbbell)",3,25.0,26,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Shrug (Dumbbell)",1,149.99999999999997,10,0,0,"",,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Shrug (Dumbbell)",2,149.99999999999997,10,0,0,,,
2020-08-05 12:32:08,"Upper Body",1h 18m,"Shrug (Dumbbell)",3,149.99999999999997,8,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Squat (Smith Machine)",1,185.00000000000003,12,0,0,"","",
2020-08-06 14:21:37,"Lower Body",1h 2m,"Squat (Smith Machine)",2,185.00000000000003,12,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Squat (Smith Machine)",3,185.00000000000003,12,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Deadlift (Smith Machine)",1,205.0,8,0,0,"",,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Deadlift (Smith Machine)",2,205.0,8,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Lunge (Dumbbell)",1,110.0,16,0,0,"",,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Lunge (Dumbbell)",2,110.0,16,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Lunge (Dumbbell)",3,110.0,16,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Kettlebell Swing",1,20.0,20,0,0,"",,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Kettlebell Swing",2,25.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Kettlebell Swing",3,30.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Kettlebell Swing",4,30.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Kettlebell Swing",5,30.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Kettlebell Swing",6,30.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Leg Extension (Machine)",1,130.0,12,0,0,"",,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Leg Extension (Machine)",2,130.0,12,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Leg Extension (Machine)",3,130.0,12,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Lying Leg Curl (Machine)",1,70.0,20,0,0,"",,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Lying Leg Curl (Machine)",2,70.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Calf Press on Leg Press",1,430.0,20,0,0,"",,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Calf Press on Leg Press",2,430.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Calf Press on Leg Press",3,430.0,20,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Cable Crunch",1,110.0,15,0,0,"",,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Cable Crunch",2,149.99999999999997,15,0,0,,,
2020-08-06 14:21:37,"Lower Body",1h 2m,"Cable Crunch",3,170.0,15,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Overhead Press (Smith Machine)",1,115.0,4,0,0,"","",6
2020-08-07 12:33:22,"Upper Body",1h 6m,"Overhead Press (Smith Machine)",2,125.0,4,0,0,,,8.5
2020-08-07 12:33:22,"Upper Body",1h 6m,"Overhead Press (Smith Machine)",3,125.0,4,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Overhead Press (Smith Machine)",4,125.0,4,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Lat Pulldown - Wide Grip (Cable)",1,130.0,6,0,0,"",,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Lat Pulldown - Wide Grip (Cable)",2,130.0,6,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Lat Pulldown - Wide Grip (Cable)",3,130.0,6,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Bench Press (Smith Machine)",1,145.0,10,0,0,"",,8
2020-08-07 12:33:22,"Upper Body",1h 6m,"Bench Press (Smith Machine)",2,145.0,10,0,0,,,10
2020-08-07 12:33:22,"Upper Body",1h 6m,"Seated Wide-Grip Row (Cable)",1,100.0,12,0,0,"",,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Seated Wide-Grip Row (Cable)",2,100.0,12,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Seated Wide-Grip Row (Cable)",3,100.0,12,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Lateral Raise (Dumbbell)",1,40.0,15,0,0,"",,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Lateral Raise (Dumbbell)",2,40.0,15,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Lateral Raise (Dumbbell)",3,40.0,15,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Cable Crossover",1,120.0,16,0,0,"",,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Cable Crossover",2,120.0,16,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Face Pull (Cable)",1,70.0,20,0,0,"",,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Face Pull (Cable)",2,70.0,20,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Bicep Curl (Dumbbell)",1,25.0,24,0,0,"",,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Bicep Curl (Dumbbell)",2,25.0,24,0,0,,,
2020-08-07 12:33:22,"Upper Body",1h 6m,"Bicep Curl (Dumbbell)",3,25.0,28,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Squat (Smith Machine)",1,115.0,4,0,0,"","",
2020-08-08 12:48:33,"Lower Body",1h 14m,"Squat (Smith Machine)",2,205.0,4,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Squat (Smith Machine)",3,225.0,4,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Squat (Smith Machine)",4,255.0,1,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Squat (Smith Machine)",5,265.0,1,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Deadlift (Smith Machine)",1,115.0,10,0,0,"",,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Deadlift (Smith Machine)",2,205.0,8,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Deadlift (Smith Machine)",3,205.0,8,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Deadlift (Smith Machine)",4,205.0,4,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Lunge (Dumbbell)",1,115.0,16,0,0,"",,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Lunge (Dumbbell)",2,115.0,16,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Lunge (Dumbbell)",3,115.0,16,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Kettlebell Swing",1,30.0,20,0,0,"",,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Kettlebell Swing",2,30.0,25,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Kettlebell Swing",3,30.0,30,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Leg Extension (Machine)",1,135.0,10,0,0,"",,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Leg Extension (Machine)",2,135.0,10,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Leg Extension (Machine)",3,135.0,10,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Lying Leg Curl (Machine)",1,80.0,20,0,0,"",,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Lying Leg Curl (Machine)",2,80.0,20,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Calf Press on Leg Press",1,470.0,20,0,0,"",,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Calf Press on Leg Press",2,470.0,20,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Calf Press on Leg Press",3,470.0,20,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Cable Crunch",1,80.0,15,0,0,"",,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Cable Crunch",2,80.0,15,0,0,,,
2020-08-08 12:48:33,"Lower Body",1h 14m,"Cable Crunch",3,80.0,15,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Overhead Press (Smith Machine)",1,125.0,4,0,0,"","",6
2020-08-10 13:31:16,"Upper Body",1h 41m,"Overhead Press (Smith Machine)",2,125.0,4,0,0,,,8.5
2020-08-10 13:31:16,"Upper Body",1h 41m,"Overhead Press (Smith Machine)",3,125.0,4,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Overhead Press (Smith Machine)",4,125.0,3,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Lat Pulldown - Wide Grip (Cable)",1,135.0,6,0,0,"",,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Lat Pulldown - Wide Grip (Cable)",2,135.0,6,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Lat Pulldown - Wide Grip (Cable)",3,135.0,6,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Bench Press (Smith Machine)",1,155.0,10,0,0,"",,8
2020-08-10 13:31:16,"Upper Body",1h 41m,"Bench Press (Smith Machine)",2,155.0,9,0,0,,,10
2020-08-10 13:31:16,"Upper Body",1h 41m,"Seated Wide-Grip Row (Cable)",1,115.0,12,0,0,"",,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Seated Wide-Grip Row (Cable)",2,115.0,12,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Seated Wide-Grip Row (Cable)",3,115.0,12,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Lateral Raise (Dumbbell)",1,40.0,12,0,0,"",,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Lateral Raise (Dumbbell)",2,40.0,12,0,0,,,
2020-08-10 13:31:16,"Upper Body",1h 41m,"Lateral Raise (Dumbbell)",3,40.0,12,0,0,,,
